id,source,sid,period,year,frequency,currency,total_revenue,gross_profit,net_income,basic_eps,norm_ebitda,net_profit,net_profit_growth,eps_growth,dividend_per_share,created_date,updated_date
10155,aastocks,1221.HK,2020/12,2020,quarterly,HKD,,,,-0.0398,,-45000000.0,-,-,0.0,,
10156,aastocks,1222.HK,2016/03,2016,annual,HKD,,,,0.023,,449000000.0,-23.65,-23.33,0.006,,
10157,aastocks,1222.HK,2017/03,2017,annual,HKD,,,,0.0222,,424000000.0,-5.65,-3.48,0.006,,
10158,aastocks,1222.HK,2018/03,2018,annual,HKD,,,,0.0652,,1223000000.0,188.76,193.69,0.006,,
10159,aastocks,1222.HK,2019/03,2019,annual,HKD,,,,0.023,,420000000.0,-65.69,-64.72,0.0094,,
10160,aastocks,1222.HK,2020/03,2020,annual,HKD,,,,0.0161,,276000000.0,-34.30,-30.00,0.006,,
10161,aastocks,1222.HK,2016/09,2016,quarterly,HKD,,,,0.0235,,454000000.0,223.26,226.39,0.001,,
10162,aastocks,1222.HK,2017/09,2017,quarterly,HKD,,,,0.0365,,688000000.0,51.53,55.32,0.001,,
10163,aastocks,1222.HK,2018/09,2018,quarterly,HKD,,,,0.025,,462000000.0,-32.84,-31.51,0.001,,
10164,aastocks,1222.HK,2019/09,2019,quarterly,HKD,,,,0.0239,,413000000.0,-10.72,-4.40,0.001,,
10165,aastocks,1222.HK,2020/09,2020,quarterly,HKD,,,,0.0058,,99000000.0,-75.95,-75.73,0.001,,
10166,aastocks,1223.HK,2015/12,2015,annual,HKD,,,,0.0674,,181000000.0,846.96,732.10,0.02,,
10167,aastocks,1223.HK,2016/12,2016,annual,HKD,,,,0.0103,,28000000.0,-84.66,-84.72,0.0038,,
10168,aastocks,1223.HK,2017/12,2017,annual,HKD,,,,0.0141,,41000000.0,47.83,36.89,0.005,,
10169,aastocks,1223.HK,2018/12,2018,annual,HKD,,,,0.0399,,118000000.0,188.20,182.98,0.012,,
10170,aastocks,1223.HK,2019/12,2019,annual,HKD,,,,0.0241,,72000000.0,-39.34,-39.60,0.008,,
10171,aastocks,1223.HK,2016/06,2016,quarterly,HKD,,,,0.0008,,2000000.0,-98.73,-98.72,0.0,,
10172,aastocks,1223.HK,2017/06,2017,quarterly,HKD,,,,0.0129,,37000000.0,1.64K,1.51K,0.0,,
10173,aastocks,1223.HK,2018/06,2018,quarterly,HKD,,,,0.0116,,34000000.0,-7.28,-10.08,0.0,,
10174,aastocks,1223.HK,2019/06,2019,quarterly,HKD,,,,0.0131,,39000000.0,14.28,12.93,0.0,,
10175,aastocks,1223.HK,2020/06,2020,quarterly,HKD,,,,-0.0559,,-166000000.0,-,-,0.0,,
10176,aastocks,1224.HK,2015/12,2015,annual,HKD,,,,0.528,,1367000000.0,27.93,27.94,0.055,,
10177,aastocks,1224.HK,2016/12,2016,annual,HKD,,,,-0.1374,,-357000000.0,-,-,0.0,,
10178,aastocks,1224.HK,2017/12,2017,annual,HKD,,,,0.0842,,292000000.0,-,-,0.02,,
10179,aastocks,1224.HK,2018/12,2018,annual,HKD,,,,0.0441,,171000000.0,-41.38,-47.62,0.02,,
10180,aastocks,1224.HK,2019/12,2019,annual,HKD,,,,0.1066,,414000000.0,141.98,141.72,0.02,,
10181,aastocks,1224.HK,2016/06,2016,quarterly,HKD,,,,0.0125,,32000000.0,-94.47,-94.49,0.0,,
10182,aastocks,1224.HK,2017/06,2017,quarterly,HKD,,,,0.0197,,60000000.0,84.27,57.60,0.0,,
10183,aastocks,1224.HK,2018/06,2018,quarterly,HKD,,,,0.0176,,68000000.0,14.13,-10.66,0.0,,
10184,aastocks,1224.HK,2019/06,2019,quarterly,HKD,,,,0.0218,,85000000.0,23.70,23.86,0.0,,
10185,aastocks,1224.HK,2020/06,2020,quarterly,HKD,,,,-0.0005,,-2000000.0,-,-,0.0,,
10186,aastocks,1225.HK,2015/12,2015,annual,HKD,,,,1.9766,,587000000.0,-,-,0.0,,
10187,aastocks,1225.HK,2016/12,2016,annual,HKD,,,,-0.2104,,-246000000.0,-,-,0.0,,
10188,aastocks,1225.HK,2017/12,2017,annual,HKD,,,,-0.2323,,-535000000.0,-117.06,-10.41,0.0,,
10189,aastocks,1225.HK,2018/12,2018,annual,HKD,,,,-0.0296,,-68000000.0,87.27,87.26,0.0,,
10190,aastocks,1225.HK,2019/12,2019,annual,HKD,,,,-0.0374,,-86000000.0,-26.55,-26.35,0.0,,
10191,aastocks,1225.HK,2016/06,2016,quarterly,HKD,,,,-0.1263,,-97000000.0,-,-,0.0,,
10192,aastocks,1225.HK,2017/06,2017,quarterly,HKD,,,,-0.2005,,-462000000.0,-376.11,-58.75,0.0,,
10193,aastocks,1225.HK,2018/06,2018,quarterly,HKD,,,,-0.0102,,-23000000.0,94.92,94.91,0.0,,
10194,aastocks,1225.HK,2019/06,2019,quarterly,HKD,,,,-0.0015,,-3000000.0,85.61,85.29,0.0,,
10195,aastocks,1225.HK,2020/06,2020,quarterly,HKD,,,,-0.0025,,-6000000.0,-69.19,-66.67,0.0,,
10196,aastocks,1226.HK,2016/03,2016,annual,HKD,,,,0.0631,,36000000.0,18.49K,31.45K,0.0,,
10197,aastocks,1226.HK,2017/03,2017,annual,HKD,,,,0.1715,,356000000.0,896.82,171.79,0.0,,
10198,aastocks,1226.HK,2018/03,2018,annual,HKD,,,,-0.4614,,-1042000000.0,-,-,0.0,,
10199,aastocks,1226.HK,2019/03,2019,annual,HKD,,,,-0.0382,,-86000000.0,91.73,91.72,0.0,,
10200,aastocks,1226.HK,2020/03,2020,annual,HKD,,,,-0.056,,-126000000.0,-46.68,-46.60,0.0,,
10201,aastocks,1226.HK,2016/09,2016,quarterly,HKD,,,,-0.0314,,-59000000.0,-33.44,29.44,0.0,,
10202,aastocks,1226.HK,2017/09,2017,quarterly,HKD,,,,-0.4057,,-916000000.0,-1439.85,-1192.04,0.0,,
10203,aastocks,1226.HK,2018/09,2018,quarterly,HKD,,,,0.0083,,19000000.0,-,-,0.0,,
10204,aastocks,1226.HK,2019/09,2019,quarterly,HKD,,,,-0.2344,,-53000000.0,-,-,0.0,,
10205,aastocks,1226.HK,2020/09,2020,quarterly,HKD,,,,-0.0567,,-13000000.0,75.63,-142.31,0.0,,
10206,aastocks,1227.HK,2015/12,2015,annual,HKD,,,,-0.1842,,-313000000.0,-176.81,-130.25,0.0,,
10207,aastocks,1227.HK,2016/12,2016,annual,HKD,,,,-0.0528,,-114000000.0,63.40,71.34,0.0,,
10208,aastocks,1227.HK,2017/12,2017,annual,HKD,,,,-0.0486,,-124000000.0,-8.02,8.03,0.0,,
10209,aastocks,1227.HK,2018/12,2018,annual,HKD,,,,-0.1596,,-60000000.0,51.73,-228.67,0.0,,
10210,aastocks,1227.HK,2019/12,2019,annual,HKD,,,,-0.0323,,-25000000.0,58.02,79.76,0.0,,
10211,aastocks,1227.HK,2016/06,2016,quarterly,HKD,,,,-0.0257,,-51000000.0,56.26,63.55,0.0,,
10212,aastocks,1227.HK,2017/06,2017,quarterly,HKD,,,,-0.0155,,-39000000.0,22.99,39.69,0.0,,
10213,aastocks,1227.HK,2018/06,2018,quarterly,HKD,,,,-0.0584,,-21000000.0,46.17,-276.77,0.0,,
10214,aastocks,1227.HK,2019/06,2019,quarterly,HKD,,,,-0.0414,,-26000000.0,-24.49,29.11,0.0,,
10215,aastocks,1227.HK,2020/06,2020,quarterly,HKD,,,,-0.0167,,-15000000.0,41.63,59.66,0.0,,
10216,aastocks,1229.HK,2016/03,2016,annual,HKD,,,,-0.104,,-80000000.0,-1342.44,-1344.44,0.0,,
10217,aastocks,1229.HK,2017/03,2017,annual,HKD,,,,0.0631,,48000000.0,-,-,0.0,,
10218,aastocks,1229.HK,2018/03,2018,annual,HKD,,,,0.0479,,37000000.0,-24.01,-24.09,0.0,,
10219,aastocks,1229.HK,2019/03,2019,annual,HKD,,,,0.0377,,29000000.0,-21.36,-21.29,0.0,,
10220,aastocks,1229.HK,2020/03,2020,annual,HKD,,,,-0.0331,,-25000000.0,-,-,0.0,,
10221,aastocks,1229.HK,2016/09,2016,quarterly,HKD,,,,0.0338,,26000000.0,-,-,0.0,,
10222,aastocks,1229.HK,2017/09,2017,quarterly,HKD,,,,0.0308,,24000000.0,-8.90,-8.88,0.0,,
10223,aastocks,1229.HK,2018/09,2018,quarterly,HKD,,,,0.0452,,35000000.0,46.61,46.75,0.0,,
10224,aastocks,1229.HK,2019/09,2019,quarterly,HKD,,,,0.0431,,33000000.0,-4.63,-4.65,0.0,,
10225,aastocks,1229.HK,2020/09,2020,quarterly,HKD,,,,-0.0276,,-21000000.0,-,-,0.0,,
10226,aastocks,1230.HK,2015/12,2015,annual,HKD,,,,0.0306,,139000000.0,-66.49,-73.65,0.0088,,
10227,aastocks,1230.HK,2016/12,2016,annual,HKD,,,,-0.0745,,-356000000.0,-,-,0.0,,
10228,aastocks,1230.HK,2017/12,2017,annual,HKD,,,,-0.0456,,-216000000.0,39.42,38.81,0.0,,
10229,aastocks,1230.HK,2018/12,2018,annual,HKD,,,,0.0125,,60000000.0,-,-,0.0114,,
10230,aastocks,1230.HK,2019/12,2019,annual,HKD,,,,0.0268,,126000000.0,110.97,114.14,0.0,,
10231,aastocks,1230.HK,2016/06,2016,quarterly,HKD,,,,0.0035,,18000000.0,-87.18,-88.38,0.0,,
10232,aastocks,1230.HK,2017/06,2017,quarterly,HKD,,,,-0.03,,-141000000.0,-,-,0.0,,
10233,aastocks,1230.HK,2018/06,2018,quarterly,HKD,,,,0.0106,,49000000.0,-,-,0.0,,
10234,aastocks,1230.HK,2019/06,2019,quarterly,HKD,,,,0.008,,39000000.0,-20.17,-25.22,0.0,,
10235,aastocks,1230.HK,2020/06,2020,quarterly,HKD,,,,0.0088,,39000000.0,0.18,10.21,0.0,,
10236,aastocks,1231.HK,2015/12,2015,annual,HKD,,,,-0.0133,,-53000000.0,7.32,7.39,0.0,,
10237,aastocks,1231.HK,2016/12,2016,annual,HKD,,,,-0.1495,,-598000000.0,-1021.00,-1024.63,0.0,,
10238,aastocks,1231.HK,2017/12,2017,annual,HKD,,,,-0.0139,,-56000000.0,90.67,90.70,0.0,,
10239,aastocks,1231.HK,2018/12,2018,annual,HKD,,,,-0.0302,,-121000000.0,-116.29,-116.96,0.0,,
10240,aastocks,1231.HK,2019/12,2019,annual,HKD,,,,-0.0194,,-78000000.0,35.48,35.56,0.0,,
10241,aastocks,1231.HK,2016/06,2016,quarterly,HKD,,,,-0.0066,,-27000000.0,-113.44,-111.94,0.0,,
10242,aastocks,1231.HK,2017/06,2017,quarterly,HKD,,,,-0.0053,,-21000000.0,20.78,19.89,0.0,,
10243,aastocks,1231.HK,2018/06,2018,quarterly,HKD,,,,-0.0248,,-99000000.0,-368.43,-368.23,0.0,,
10244,aastocks,1231.HK,2019/06,2019,quarterly,HKD,,,,-0.0041,,-16000000.0,83.38,83.52,0.0,,
10245,aastocks,1231.HK,2020/06,2020,quarterly,HKD,,,,0.002,,8000000.0,-,-,0.0,,
10246,aastocks,1232.HK,2015/12,2015,annual,HKD,,,,0.0082,,15000000.0,-94.78,-94.93,0.0,,
10247,aastocks,1232.HK,2016/12,2016,annual,HKD,,,,0.1634,,295000000.0,1.83K,1.88K,0.0431,,
10248,aastocks,1232.HK,2017/12,2017,annual,HKD,,,,0.3225,,582000000.0,97.36,97.43,0.0561,,
10249,aastocks,1232.HK,2018/12,2018,annual,HKD,,,,0.2163,,390000000.0,-33.04,-32.92,0.035,,
10250,aastocks,1232.HK,2019/12,2019,annual,HKD,,,,0.1565,,282000000.0,-27.57,-27.68,0.016,,
10251,aastocks,1232.HK,2016/06,2016,quarterly,HKD,,,,0.065,,117000000.0,-8.85,-8.68,0.016,,
10252,aastocks,1232.HK,2017/06,2017,quarterly,HKD,,,,0.1752,,316000000.0,170.64,169.43,0.0217,,
10253,aastocks,1232.HK,2018/06,2018,quarterly,HKD,,,,0.1631,,293000000.0,-7.17,-6.88,0.016,,
10254,aastocks,1232.HK,2019/06,2019,quarterly,HKD,,,,0.1466,,265000000.0,-9.71,-10.12,0.0,,
10255,aastocks,1232.HK,2020/06,2020,quarterly,HKD,,,,-0.0921,,-166000000.0,-,-,0.0,,
10256,aastocks,1233.HK,2015/12,2015,annual,HKD,,,,0.9644,,1671000000.0,4.68,4.44,0.1838,,
10257,aastocks,1233.HK,2016/12,2016,annual,HKD,,,,1.2557,,2173000000.0,30.03,30.21,0.3502,,
10258,aastocks,1233.HK,2017/12,2017,annual,HKD,,,,1.8103,,3198000000.0,47.19,44.17,0.4967,,
10259,aastocks,1233.HK,2018/12,2018,annual,HKD,,,,2.7326,,5009000000.0,56.64,50.95,0.783,,
10260,aastocks,1233.HK,2019/12,2019,annual,HKD,,,,3.0508,,5825000000.0,16.29,11.64,0.9437,,
10261,aastocks,1233.HK,2016/06,2016,quarterly,HKD,,,,0.3716,,638000000.0,12.14,14.41,0.0,,
10262,aastocks,1233.HK,2017/06,2017,quarterly,HKD,,,,0.3343,,574000000.0,-10.09,-10.04,0.0,,
10263,aastocks,1233.HK,2018/06,2018,quarterly,HKD,,,,0.7684,,1400000000.0,143.98,129.88,0.0,,
10264,aastocks,1233.HK,2019/06,2019,quarterly,HKD,,,,0.9662,,1812000000.0,29.41,25.74,0.0,,
10265,aastocks,1233.HK,2020/06,2020,quarterly,HKD,,,,0.866,,1684000000.0,-7.03,-10.37,0.0,,
10266,aastocks,1234.HK,2015/12,2015,annual,HKD,,,,0.6096,,735000000.0,6.18,5.80,0.43,,
10267,aastocks,1234.HK,2016/12,2016,annual,HKD,,,,0.4963,,600000000.0,-18.41,-18.58,0.4,,
10268,aastocks,1234.HK,2017/12,2017,annual,HKD,,,,0.608,,733000000.0,22.11,22.50,0.44,,
10269,aastocks,1234.HK,2018/12,2018,annual,HKD,,,,0.7144,,855000000.0,16.75,17.50,0.54,,
10270,aastocks,1234.HK,2019/12,2019,annual,HKD,,,,0.7579,,908000000.0,6.11,6.09,0.57,,
10271,aastocks,1234.HK,2016/06,2016,quarterly,HKD,,,,0.2555,,309000000.0,-10.63,-11.09,0.18,,
10272,aastocks,1234.HK,2017/06,2017,quarterly,HKD,,,,0.2582,,312000000.0,0.87,1.07,0.18,,
10273,aastocks,1234.HK,2018/06,2018,quarterly,HKD,,,,0.3369,,403000000.0,29.12,30.49,0.23,,
10274,aastocks,1234.HK,2019/06,2019,quarterly,HKD,,,,0.3694,,442000000.0,9.66,9.65,0.26,,
10275,aastocks,1234.HK,2020/06,2020,quarterly,HKD,,,,0.2466,,295000000.0,-33.25,-33.24,0.17,,
10276,aastocks,1235.HK,2016/03,2016,annual,HKD,,,,0.061,,32000000.0,-30.44,-30.68,0.042,,
10277,aastocks,1235.HK,2017/03,2017,annual,HKD,,,,-0.001,,-1000000.0,-,-,0.02,,
10278,aastocks,1235.HK,2018/03,2018,annual,HKD,,,,0.003,,1000000.0,-,-,0.02,,
10279,aastocks,1235.HK,2019/03,2019,annual,HKD,,,,-0.022,,-11000000.0,-,-,0.02,,
10280,aastocks,1235.HK,2020/03,2020,annual,HKD,,,,-0.089,,-45000000.0,-297.40,-304.55,0.0,,
10281,aastocks,1235.HK,2016/09,2016,quarterly,HKD,,,,0.002,,1000000.0,-95.99,-95.45,0.0,,
10282,aastocks,1235.HK,2017/09,2017,quarterly,HKD,,,,-0.006,,-3000000.0,-,-,0.0,,
10283,aastocks,1235.HK,2018/09,2018,quarterly,HKD,,,,-0.015,,-8000000.0,-168.24,-150.00,0.0,,
10284,aastocks,1235.HK,2019/09,2019,quarterly,HKD,,,,-0.024,,-12000000.0,-53.55,-60.00,0.0,,
10285,aastocks,1235.HK,2020/09,2020,quarterly,HKD,,,,-0.038,,-19000000.0,-59.31,-58.33,0.0,,
10286,aastocks,1237.HK,2015/12,2015,annual,HKD,,,,0.0333,,52000000.0,-54.54,-66.66,0.0,,
10287,aastocks,1237.HK,2016/12,2016,annual,HKD,,,,-0.0097,,-25000000.0,-,-,0.0,,
10288,aastocks,1237.HK,2017/12,2017,annual,HKD,,,,-0.0161,,-49000000.0,-96.25,-66.17,0.0,,
10289,aastocks,1237.HK,2018/12,2018,annual,HKD,,,,-0.3404,,-211000000.0,-333.05,-2019.12,0.0,,
10290,aastocks,1237.HK,2019/12,2019,annual,HKD,,,,-0.1162,,-72000000.0,65.78,65.86,0.0,,
10291,aastocks,1237.HK,2016/06,2016,quarterly,HKD,,,,-0.0019,,-5000000.0,-,-,0.0,,
10292,aastocks,1237.HK,2017/06,2017,quarterly,HKD,,,,-0.0015,,-4000000.0,7.73,19.35,0.0,,
10293,aastocks,1237.HK,2018/06,2018,quarterly,HKD,,,,0.004,,12000000.0,-,-,0.0,,
10294,aastocks,1237.HK,2019/06,2019,quarterly,HKD,,,,-0.0271,,-17000000.0,-,-,0.0,,
10295,aastocks,1237.HK,2020/06,2020,quarterly,HKD,,,,-0.0432,,-31000000.0,-83.98,-59.65,0.0,,
10296,aastocks,1238.HK,2016/12,2016,annual,HKD,,,,0.6925,,2739000000.0,12.44,12.35,0.16,,
10297,aastocks,1238.HK,2017/12,2017,annual,HKD,,,,1.0084,,4000000000.0,46.06,45.60,0.25,,
10298,aastocks,1238.HK,2018/12,2018,annual,HKD,,,,0.8081,,3230000000.0,-19.25,-19.86,0.3,,
10299,aastocks,1238.HK,2019/12,2019,annual,HKD,,,,1.122,,4516000000.0,39.80,38.84,0.4,,
10300,aastocks,1238.HK,2020/12,2020,annual,HKD,,,,1.7533,,7263000000.0,60.82,56.27,0.4499,,
10301,aastocks,1238.HK,2016/06,2016,quarterly,HKD,,,,0.3236,,1279000000.0,-0.65,-0.65,0.0,,
10302,aastocks,1238.HK,2017/06,2017,quarterly,HKD,,,,0.434,,1718000000.0,34.32,34.12,0.054,,
10303,aastocks,1238.HK,2018/06,2018,quarterly,HKD,,,,0.3934,,1573000000.0,-8.45,-9.36,0.068,,
10304,aastocks,1238.HK,2019/06,2019,quarterly,HKD,,,,0.5127,,2050000000.0,30.33,30.33,0.09,,
10305,aastocks,1238.HK,2020/06,2020,quarterly,HKD,,,,0.5876,,2433000000.0,18.71,14.59,0.12,,
10306,aastocks,1239.HK,2015/12,2015,annual,HKD,,,,-0.0004,,-3000000.0,-,-,0.0,,
10307,aastocks,1239.HK,2016/12,2016,annual,HKD,,,,0.0018,,18000000.0,-,-,0.0,,
10308,aastocks,1239.HK,2017/12,2017,annual,HKD,,,,-0.0002,,-2000000.0,-,-,0.0,,
10309,aastocks,1239.HK,2018/12,2018,annual,HKD,,,,-0.3305,,-365000000.0,-15302.61,-137749.52,0.0,,
10310,aastocks,1239.HK,2019/12,2019,annual,HKD,,,,-0.0356,,-43000000.0,88.28,89.22,0.0,,
10311,aastocks,1239.HK,2016/06,2016,quarterly,HKD,,,,-0.0015,,-15000000.0,-,-,0.0,,
10312,aastocks,1239.HK,2017/06,2017,quarterly,HKD,,,,0.0008,,8000000.0,-,-,0.0,,
10313,aastocks,1239.HK,2018/06,2018,quarterly,HKD,,,,-0.0465,,-51000000.0,-,-,0.0,,
10314,aastocks,1239.HK,2019/06,2019,quarterly,HKD,,,,0.0061,,7000000.0,-,-,0.0,,
10315,aastocks,1239.HK,2020/06,2020,quarterly,HKD,,,,-0.0218,,-30000000.0,-,-,0.0,,
10316,aastocks,1240.HK,2015/12,2015,annual,HKD,,,,0.461,,577000000.0,108.95,98.71,0.12,,
10317,aastocks,1240.HK,2016/12,2016,annual,HKD,,,,0.404,,585000000.0,1.40,-12.36,0.16,,
10318,aastocks,1240.HK,2017/12,2017,annual,HKD,,,,0.306,,512000000.0,-12.53,-24.26,0.16,,
10319,aastocks,1240.HK,2018/12,2018,annual,HKD,,,,0.135,,225000000.0,-56.00,-55.88,0.11,,
10320,aastocks,1240.HK,2019/12,2019,annual,HKD,,,,0.145,,239000000.0,6.01,7.41,0.1,,
10321,aastocks,1240.HK,2016/06,2016,quarterly,HKD,,,,0.1772,,237000000.0,24.07,16.04,0.05,,
10322,aastocks,1240.HK,2017/06,2017,quarterly,HKD,,,,0.2745,,459000000.0,93.67,54.91,0.06,,
10323,aastocks,1240.HK,2018/06,2018,quarterly,HKD,,,,0.136,,227000000.0,-50.65,-50.46,0.06,,
10324,aastocks,1240.HK,2019/06,2019,quarterly,HKD,,,,0.119,,177000000.0,-21.94,-12.50,0.06,,
10325,aastocks,1240.HK,2020/06,2020,quarterly,HKD,,,,0.024,,35000000.0,-80.07,-79.83,0.0,,
10326,aastocks,1241.HK,2015/12,2015,annual,HKD,,,,-0.0706,,-46000000.0,-,-,0.1764,,
10327,aastocks,1241.HK,2016/12,2016,annual,HKD,,,,-0.0278,,-18000000.0,60.39,60.63,0.0,,
10328,aastocks,1241.HK,2017/12,2017,annual,HKD,,,,-0.0312,,-21000000.0,-13.44,-12.20,0.0,,
10329,aastocks,1241.HK,2018/12,2018,annual,HKD,,,,-0.0228,,-15000000.0,26.81,26.95,0.0,,
10330,aastocks,1241.HK,2019/12,2019,annual,HKD,,,,-0.0536,,-35000000.0,-132.51,-135.55,0.0,,
10331,aastocks,1241.HK,2016/06,2016,quarterly,HKD,,,,-0.006,,-4000000.0,91.91,91.81,0.0,,
10332,aastocks,1241.HK,2017/06,2017,quarterly,HKD,,,,-0.0127,,-8000000.0,-116.46,-109.98,0.0,,
10333,aastocks,1241.HK,2018/06,2018,quarterly,HKD,,,,0.0035,,3000000.0,-,-,0.0,,
10334,aastocks,1241.HK,2019/06,2019,quarterly,HKD,,,,-0.0136,,-9000000.0,-,-,0.0,,
10335,aastocks,1241.HK,2020/06,2020,quarterly,HKD,,,,-0.0077,,-5000000.0,48.90,43.75,0.0,,
10336,aastocks,1243.HK,2016/03,2016,annual,HKD,,,,0.036,,410000000.0,-10.81,-,0.0,,
10337,aastocks,1243.HK,2017/03,2017,annual,HKD,,,,0.0026,,39000000.0,-90.53,-92.78,0.0,,
10338,aastocks,1243.HK,2018/03,2018,annual,HKD,,,,0.119,,1808000000.0,4.56K,4.48K,0.0165,,
10339,aastocks,1243.HK,2019/03,2019,annual,HKD,,,,0.0329,,500000000.0,-72.34,-72.35,0.0165,,
10340,aastocks,1243.HK,2020/03,2020,annual,HKD,,,,0.0301,,457000000.0,-8.59,-8.51,0.0072,,
10341,aastocks,1243.HK,2016/09,2016,quarterly,HKD,,,,0.0008,,11000000.0,-,-,0.0,,
10342,aastocks,1243.HK,2017/09,2017,quarterly,HKD,,,,0.0595,,904000000.0,7.81K,7.34K,0.0,,
10343,aastocks,1243.HK,2018/09,2018,quarterly,HKD,,,,0.0362,,550000000.0,-39.12,-39.16,0.0,,
10344,aastocks,1243.HK,2019/09,2019,quarterly,HKD,,,,0.0381,,579000000.0,5.28,5.25,0.0,,
10345,aastocks,1243.HK,2020/09,2020,quarterly,HKD,,,,0.0047,,72000000.0,-87.60,-87.66,0.0,,
10346,aastocks,1245.HK,2016/03,2016,annual,HKD,,,,0.0103,,12000000.0,-93.63,-95.27,0.0069,,
10347,aastocks,1245.HK,2017/03,2017,annual,HKD,,,,0.0272,,33000000.0,162.14,163.60,0.008,,
10348,aastocks,1245.HK,2018/03,2018,annual,HKD,,,,-0.001,,-1000000.0,-,-,0.0088,,
10349,aastocks,1245.HK,2019/03,2019,annual,HKD,,,,0.0361,,43000000.0,-,-,0.0106,,
10350,aastocks,1245.HK,2020/03,2020,annual,HKD,,,,0.0107,,13000000.0,-70.41,-70.34,0.0071,,
10351,aastocks,1245.HK,2016/09,2016,quarterly,HKD,,,,0.023,,28000000.0,927.91,791.99,0.0069,,
10352,aastocks,1245.HK,2017/09,2017,quarterly,HKD,,,,-0.0125,,-15000000.0,-,-,0.0,,
10353,aastocks,1245.HK,2018/09,2018,quarterly,HKD,,,,0.0503,,60000000.0,-,-,0.0055,,
10354,aastocks,1245.HK,2019/09,2019,quarterly,HKD,,,,0.0298,,36000000.0,-40.37,-40.72,0.0073,,
10355,aastocks,1245.HK,2020/09,2020,quarterly,HKD,,,,-0.1013,,-121000000.0,-,-,0.0,,
10356,aastocks,1246.HK,2016/03,2016,annual,HKD,,,,-0.19,,-193000000.0,-,-,0.0,,
10357,aastocks,1246.HK,2017/03,2017,annual,HKD,,,,-0.1177,,-569000000.0,-194.44,38.05,0.0,,
10358,aastocks,1246.HK,2018/03,2018,annual,HKD,,,,-0.0239,,-214000000.0,62.46,79.69,0.0,,
10359,aastocks,1246.HK,2019/03,2019,annual,HKD,,,,-0.0221,,-200000000.0,6.39,7.53,0.0,,
10360,aastocks,1246.HK,2020/03,2020,annual,HKD,,,,-0.0209,,-189000000.0,5.34,5.43,0.0,,
10361,aastocks,1246.HK,2016/09,2016,quarterly,HKD,,,,-0.0651,,-212000000.0,-159.32,11.55,0.0,,
10362,aastocks,1246.HK,2017/09,2017,quarterly,HKD,,,,-0.0064,,-56000000.0,73.47,90.17,0.0,,
10363,aastocks,1246.HK,2018/09,2018,quarterly,HKD,,,,-0.0087,,-79000000.0,-40.43,-35.94,0.0,,
10364,aastocks,1246.HK,2019/09,2019,quarterly,HKD,,,,-0.066,,-60000000.0,24.34,-658.62,0.0,,
10365,aastocks,1246.HK,2020/09,2020,quarterly,HKD,,,,-0.0785,,-71000000.0,-18.92,-18.94,0.0,,
10366,aastocks,1247.HK,2016/12,2016,annual,HKD,,,,-0.2,,-161000000.0,-,-,0.0,,
10367,aastocks,1247.HK,2017/12,2017,annual,HKD,,,,-0.2278,,-186000000.0,-15.97,-13.88,0.0,,
10368,aastocks,1247.HK,2018/12,2018,annual,HKD,,,,-0.2391,,-230000000.0,-23.36,-4.97,0.0,,
10369,aastocks,1247.HK,2019/12,2019,annual,HKD,,,,-0.2906,,-289000000.0,-25.69,-21.52,0.0,,
10370,aastocks,1247.HK,2020/12,2020,annual,HKD,,,,-0.0954,,-93000000.0,67.70,67.18,0.0,,
10371,aastocks,1247.HK,2016/06,2016,quarterly,HKD,,,,0.0012,,1000000.0,-97.94,-98.45,0.0,,
10372,aastocks,1247.HK,2017/06,2017,quarterly,HKD,,,,-0.0934,,-77000000.0,-,-,0.0,,
10373,aastocks,1247.HK,2018/06,2018,quarterly,HKD,,,,-0.0875,,-78000000.0,-0.92,6.30,0.0,,
10374,aastocks,1247.HK,2019/06,2019,quarterly,HKD,,,,-0.108,,-106000000.0,-36.05,-23.44,0.0,,
10375,aastocks,1247.HK,2020/06,2020,quarterly,HKD,,,,-0.034,,-34000000.0,68.15,68.53,0.0,,
10376,aastocks,1249.HK,2015/12,2015,annual,HKD,,,,0.6753,,166000000.0,11.06,-23.48,0.25,,
10377,aastocks,1249.HK,2016/12,2016,annual,HKD,,,,0.6212,,152000000.0,-8.83,-8.01,0.25,,
10378,aastocks,1249.HK,2017/12,2017,annual,HKD,,,,0.7896,,199000000.0,30.88,27.11,0.35,,
10379,aastocks,1249.HK,2018/12,2018,annual,HKD,,,,0.8724,,223000000.0,12.33,10.49,0.3,,
10380,aastocks,1249.HK,2019/12,2019,annual,HKD,,,,1.03,,269000000.0,20.44,18.07,0.35,,
10381,aastocks,1249.HK,2016/06,2016,quarterly,HKD,,,,0.2691,,66000000.0,-22.77,-21.95,0.0,,
10382,aastocks,1249.HK,2017/06,2017,quarterly,HKD,,,,0.3222,,79000000.0,19.62,19.73,0.0,,
10383,aastocks,1249.HK,2018/06,2018,quarterly,HKD,,,,0.3282,,85000000.0,8.25,1.86,0.0,,
10384,aastocks,1249.HK,2019/06,2019,quarterly,HKD,,,,0.3768,,98000000.0,15.12,14.81,0.0,,
10385,aastocks,1249.HK,2020/06,2020,quarterly,HKD,,,,0.2541,,68000000.0,-30.57,-32.56,0.0,,
10386,aastocks,1250.HK,2015/12,2015,annual,HKD,,,,0.0027,,38000000.0,33.80,-70.00,0.0,,
